Brand,Name,Boarding_time,Km,Discharge,Sec_price,New_price
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年5月,6.30万公里,国4,4.88,24.62万
福特,蒙迪欧 2007款 致胜 2.3L 手自一体豪华型,2009年4月,8.60万公里,国4,4.68,21.69万
福特,福克斯 2017款 两厢 Ecoboost125 自动 超能风尚型,2017年1月,0.20万公里,国5,10.5,15.39万
福特,经典全顺 2011款 柴油 长轴 多功能 中顶 6座,2012年8月,8.98万公里,国3,7.98,16.61万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型导航版,2010年2月,5.30万公里,国4,6.58,24.94万
福特,经典全顺 2006款 柴油 短轴多功能型 中顶,2010年7月,9.00万公里,欧3,4.25,暂无
福特,蒙迪欧 2007款 致胜 2.3L豪华型,2008年12月,6.90万公里,国4,4.89,21.69万
福特,蒙迪欧 2006款 2.0 自动精英型,2006年5月,12.00万公里,国2,2.1,20.60万
福特,福克斯 2007款 三厢 1.8MT 舒适型,2007年1月,9.00万公里,"国3,OBD",2.52,13.44万
福特,翼虎 2013款 2.0 GTDi 自动 四驱 尊贵型,2014年10月,2.10万公里,"国4,国5",14.68,29.94万
福特,新世代全顺 2010款 柴油 短轴 多功能 中顶 6座,2009年10月,8.30万公里,国3,6.3,16.04万
福特,经典全顺 2010款 柴油 长轴 标准型 高顶 17座(后双胎),2011年3月,6.00万公里,欧3,8.0,19.14万
福特,新世代全顺 2010款 汽油 短轴 标准型 中顶,2013年3月,6.00万公里,国4,8.0,暂无
福特,经典全顺 2013款 柴油 短轴 普通型 中顶 7座 国3,2013年12月,8.00万公里,国3,7.38,15.95万
福特,蒙迪欧 2013款 2.0T 自动 GTDi240 至尊型,2014年10月,3.00万公里,"国4,国5",14.6,27.44万
福特,蒙迪欧 2010款 致胜 2.3L 手自一体豪华型,2011年1月,7.43万公里,国4,6.8,21.69万
福特,新世代全顺 2010款 柴油 长轴 多功能 中顶 6座,2010年3月,8.20万公里,国3,8.55,20.05万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2009年12月,6.30万公里,国4,6.08,21.69万
福特,蒙迪欧 2011款 致胜 2.3L 自动 时尚型 国,2012年3月,6.00万公里,国4,8.6,19.52万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2009年10月,8.30万公里,欧3,3.6,12.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年5月,8.50万公里,欧3,4.38,12.14万
福特,经典全顺 2011款 柴油 短轴 多功能 低顶 6座,2013年5月,6.70万公里,国3,7.8,18.72万
福特,蒙迪欧 2017款 EcoBoost 245 旗舰型,2016年12月,0.30万公里,--,23.88,30.37万
福特,新世代全顺 2008款 长15座中顶普通型带PEP,2009年5月,8.58万公里,--,6.28,21.58万
福特,翼虎 2013款 2.0 GTDi 自动 四驱 尊贵型,2014年7月,4.45万公里,"国4,国5",16.65,29.94万
福特,蒙迪欧 2007款 致胜 2.3L时尚型,2007年8月,6.30万公里,国4,3.98,19.52万
福特,MUSTANG 2013款 3.7L 自动 V6,2015年12月,3.00万公里,欧4,33.0,55.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2011年6月,9.60万公里,欧3,5.38,12.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年8月,8.59万公里,欧3,4.58,12.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年5月,7.86万公里,欧3,4.75,12.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年10月,6.39万公里,国4,4.88,24.62万
福特,福克斯 2012款 三厢 1.6L 手动 风尚型,2013年2月,3.96万公里,国4,5.8,14.43万
福特,福睿斯 2017款 1.5L 自动舒适型,2017年3月,百公里内,国5,7.8,11.70万
福特,蒙迪欧 2010款 致胜 2.3L 手自一体豪华型,2010年1月,6.32万公里,国4,5.9,21.69万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年2月,9.20万公里,欧3,4.32,12.14万
福特,蒙迪欧 2013款 2.0T 自动 GTDi240 旗舰型,2014年8月,2.00万公里,"国4,国5",14.8,28.85万
福特,新世代全顺 2008款 长15座中顶普通型带PEP,2008年2月,8.60万公里,--,5.65,21.58万
福特,新世代全顺 2013款 柴油 7座短轴 中低顶 豪华（国3）,2014年8月,7.60万公里,国3,11.7,20.68万
福特,金牛座 2017款 EcoBoost 325 V6 旗舰型,2017年6月,0.02万公里,国5,30.09,37.97万
福特,新世代全顺 2008款 长15座中顶普通型带PEP,2009年5月,8.52万公里,--,6.52,21.58万
福特,经典全顺 2011款 柴油 加长轴 后双胎 高顶 17座,2012年10月,7.00万公里,国3,7.6,19.46万
福特,经典全顺 2010款 柴油 长轴 多功能 中顶 6座,2010年8月,7.00万公里,欧3,4.85,15.40万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年10月,8.00万公里,欧3,4.5,12.14万
福特,经典全顺 2015款 柴油 短轴 6座 中顶物流型（国4）,2016年6月,1.50万公里,国4,12.89,13.34万
福特,翼虎(进口) 2005款 基本款,2005年10月,13.00万公里,欧3,4.98,37.23万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年8月,6.65万公里,国4,4.88,24.94万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年6月,8.00万公里,欧3,4.48,12.14万
福特,蒙迪欧 2013款 1.5T 自动 GTDi180 时尚型,2016年3月,2.50万公里,"国4,国5",16.5,20.60万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年6月,5.60万公里,国4,5.96,24.94万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年10月,7.00万公里,欧3,4.6,12.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年9月,8.61万公里,欧3,4.0,12.14万
福特,E系列 2009款 七座领袖游艇级,2009年7月,4.40万公里,欧4,35.8,151.75万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年10月,7.00万公里,欧3,4.5,12.14万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年7月,8.67万公里,欧3,4.35,12.14万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.30万公里,国4,6.38,21.69万
福特,麦柯斯 2009款 2.3L旗舰型导航天窗版七座,2011年5月,7.60万公里,国4,7.88,26.68万
福特,福克斯 2005款 三厢 1.8手自一体时尚型,2006年9月,8.50万公里,国3,1.82,16.26万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年9月,5.70万公里,国4,5.38,24.62万
福特,嘉年华 2011款 两厢 1.5L 手动时尚型,2011年7月,4.65万公里,国4,3.6,9.76万
福特,新世代全顺 2008款 长15座中顶豪华型ABS带PEP,2008年11月,7.60万公里,--,6.55,22.70万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年9月,6.50万公里,国4,5.5,24.94万
福特,乔治巴顿 2014款 乔治巴 顿,2015年6月,1.00万公里,--,226.0,暂无
福特,蒙迪欧 2010款 致胜 2.3L 手自一体豪华型,2010年1月,5.74万公里,国4,6.6,21.69万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年8月,6.80万公里,国4,4.88,24.94万
福特,蒙迪欧 2011款 致胜 2.3L 手自一体时尚型,2011年3月,5.00万公里,国4,7.4,19.52万
福特,福克斯 2009款 两厢 2.0AT 运动型,2009年1月,7.20万公里,"国3,OBD",4.1,16.71万
福特,MUSTANG 2015款 2.3T 手自一体 性能版,2015年4月,1.00万公里,"国5,京5",30.99,43.40万
福特,金牛座 2015款 EcoBoost 245 豪华型,2008年1月,6.00万公里,国5,12.8,29.18万
福特,福克斯 2012款 经典款 1.8L 自动 时尚型,2012年4月,6.90万公里,国4,5.1,13.44万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年4月,8.67万公里,欧3,3.88,12.14万
福特,麦柯斯 2008款 2.3L豪华型七座,2010年5月,5.80万公里,"欧4,国3",7.2,23.86万
福特,MUSTANG 2017款 2.3T 手自一体 性能版,2017年4月,0.40万公里,国5,36.8,43.40万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年5月,8.91万公里,欧3,4.65,12.14万
福特,乔治巴顿 2014款 乔治巴 顿,2016年11月,0.60万公里,--,270.0,暂无
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年6月,8.63万公里,欧3,4.53,12.14万
福特,MUSTANG 2017款 2.3T 手自一体 性能版,2017年1月,0.60万公里,国5,33.8,43.40万
福特,福睿斯 2015款 1.5L 自动时尚型,2016年2月,1.10万公里,国5,8.8,13.00万
福特,蒙迪欧 2013款 2.0T 自动 GTDi200 时尚型,2013年11月,3.50万公里,"国4,国5",13.8,22.01万
福特,MUSTANG 2016款 2.3T 手自一体 性能版,2017年3月,0.40万公里,国5,47.98,43.40万
福特,MUSTANG 2017款 2.3T 手自一体 性能版,2017年8月,0.09万公里,国5,36.8,43.40万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年9月,6.50万公里,国4,7.5,21.69万
福特,福克斯 2012款 三厢 经典款 1.8L 自动 时尚型,2013年1月,1.24万公里,国4,6.99,13.44万
福特,嘉年华 2013款 两厢 1.5L 手动 风尚型,2014年7月,0.86万公里,"国4,国5",5.5,8.67万
福特,经典全顺 2010款 柴油 短轴 标准型 低顶 8座,2009年2月,9.60万公里,欧3,3.85,16.38万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年6月,7.29万公里,欧3,5.62,12.14万
福特,新世代全顺 2010款 柴油 15座长轴 豪华型 中顶,2011年6月,9.00万公里,国3,8.98,23.71万
福特,新世代全顺 2008款 长15座中顶普通型带PEP,2008年9月,8.55万公里,--,6.12,21.58万
福特,麦柯斯 2009款 2.3L豪华型天窗版七座,2009年6月,7.00万公里,国4,6.8,23.86万
福特,蒙迪欧 2011款 致胜 2.3L 自动 时尚型 国4,2011年3月,8.70万公里,国4,6.6,19.52万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型导航版,2010年7月,6.20万公里,国4,6.28,24.94万
福特,MUSTANG 2016款 2.3T 手自一体 性能版,2016年10月,1.00万公里,国5,34.6,43.40万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年10月,8.00万公里,欧3,4.42,12.14万
福特,蒙迪欧 2013款 2.0T 自动 GTDi240 旗舰型,2016年6月,0.95万公里,"国4,国5",17.8,28.85万
福特,福克斯 2011款 两厢 1.8自动时尚型,2012年4月,2.60万公里,国4,5.5,13.87万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.20万公里,国4,6.6,21.69万
福特,蒙迪欧 2013款 2.0T 自动 GTDi200 时尚型,2016年12月,1.10万公里,"国4,国5",16.8,22.01万
福特,新世代全顺 2008款 长15座中顶普通型带PEP,2008年11月,7.80万公里,--,6.15,21.58万
福特,福克斯 2012款 三厢 经典款 1.8L 自动 时尚型,2013年1月,1.24万公里,国4,6.99,13.44万
福特,翼搏 2013款 1.5L 自动 尊贵型,2014年10月,0.90万公里,欧4,8.5,13.87万
福特,蒙迪欧 2013款 2.0T 自动 GTDi200 时尚型,2016年12月,1.10万公里,"国4,国5",16.8,22.01万
福特,蒙迪欧 2011款 致胜 2.0L GTDi240 豪华运动型 国4,2011年3月,8.47万公里,国4,9.8,25.81万
福特,蒙迪欧 2013款 1.5T 自动 GTDi180 时尚型,2016年5月,1.10万公里,"国4,国5",14.6,20.60万
福特,蒙迪欧 2010款 致胜 2.3L 手自一体豪华型,2010年5月,6.28万公里,国4,6.5,21.69万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年9月,8.29万公里,欧3,4.98,12.14万
福特,嘉年华 2009款 两厢 1.5L自动时尚型,2010年5月,6.80万公里,国4,3.2,10.41万
福特,福克斯 2007款 两厢 1.8手自一体时尚型,2007年1月,7.90万公里,国4,2.88,15.17万
福特,福克斯 2007款 两厢 1.8手自一体时尚型,2007年6月,9.00万公里,国4,3.3,15.17万
福特,蒙迪欧 2011款 致胜 2.0L GTDi200 豪华型 国4,2011年11月,5.91万公里,国4,8.58,23.64万
福特,蒙迪欧 2005款 2.0L自动挡精英版,2005年12月,9.50万公里,国2,2.3,21.69万
福特,福克斯 2011款 两厢 1.8自动时尚型,2012年4月,2.60万公里,国4,6.0,13.87万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.20万公里,国4,6.5,21.69万
福特,蒙迪欧 2011款 致胜 2.0L GTDi200 豪华型 国4,2011年5月,6.00万公里,国4,8.68,23.64万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2009年6月,9.00万公里,国4,5.1,24.94万
福特,探险者 2013款 3.5L 自动 尊享型,2013年7月,4.80万公里,"国4,京5",31.9,54.25万
福特,经典全顺 2011款 柴油 短轴 豪华型 中顶 11座,2013年3月,7.00万公里,国3,7.4,18.21万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2009年5月,9.20万公里,国4,5.45,24.62万
福特,经典全顺 2011款 柴油 短轴 多功能 中顶 6座,2011年10月,9.40万公里,国3,5.78,13.01万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年5月,8.75万公里,欧3,4.6,12.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年11月,4.20万公里,国4,5.8,24.94万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年4月,8.45万公里,欧3,4.25,12.14万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2008年9月,5.00万公里,国4,5.4,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年4月,4.80万公里,国4,6.05,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年4月,4.90万公里,国4,6.38,24.94万
福特,翼搏 2013款 1.5L 手动 风尚型,2014年1月,1.40万公里,欧4,5.5,11.16万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年12月,5.20万公里,国4,5.5,24.94万
福特,蒙迪欧 2006款 2.0 自动精英型,2006年12月,9.80万公里,国2,2.2,20.60万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年8月,4.90万公里,国4,6.38,24.94万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2009年10月,4.80万公里,国4,5.2,24.94万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2009年4月,5.20万公里,国4,6.25,24.94万
福特,经典全顺 2010款 柴油 长轴 多功能 中顶 6座,2010年10月,8.00万公里,欧3,5.58,15.40万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年9月,6.60万公里,国4,4.88,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2010年8月,5.20万公里,国4,5.98,24.62万
福特,蒙迪欧 2007款 致胜 2.3L豪华型,2008年5月,6.20万公里,国4,4.65,21.69万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年6月,8.92万公里,欧3,4.38,12.14万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.20万公里,国4,6.5,21.69万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.20万公里,国4,6.98,21.69万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年8月,6.70万公里,国4,4.98,24.94万
福特,蒙迪欧 2011款 致胜 2.3L 手自一体豪华型,2011年10月,7.60万公里,国4,7.68,21.14万
福特,嘉年华 2009款 两厢 1.5L自动时尚型,2010年5月,6.80万公里,国4,3.2,10.41万
福特,蒙迪欧 2011款 致胜 2.0L GTDi200 豪华型 国4,2011年7月,4.20万公里,国4,8.35,23.64万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年11月,6.47万公里,国4,5.5,24.94万
福特,蒙迪欧 2007款 致胜 2.3L 手自一体豪华运动型,2009年3月,6.30万公里,国4,5.02,24.29万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年7月,5.30万公里,国4,6.38,21.69万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年8月,5.30万公里,国4,6.98,21.69万
福特,蒙迪欧 2010款 致胜 2.3L 时尚型,2010年8月,5.30万公里,国4,6.88,19.52万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年7月,6.60万公里,国4,5.2,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.30万公里,国4,5.2,24.62万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年7月,8.91万公里,欧3,4.89,12.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年10月,6.39万公里,国4,5.5,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年7月,6.60万公里,国4,4.99,24.62万
福特,MUSTANG 2013款 3.7L 自动 V6,2015年9月,2.70万公里,欧4,38.8,55.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年8月,6.60万公里,国4,4.98,24.62万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年7月,5.20万公里,国4,6.6,21.69万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年11月,6.42万公里,国4,5.5,24.94万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年7月,5.20万公里,国4,6.5,21.69万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年7月,5.20万公里,国4,6.5,21.69万
福特,麦柯斯 2009款 2.3L豪华型天窗版七座,2012年5月,6.00万公里,国4,9.0,23.86万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2010年8月,5.20万公里,国4,5.98,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.60万公里,国4,5.3,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.60万公里,国4,5.2,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.60万公里,国4,5.38,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年10月,6.70万公里,国4,5.49,24.94万
福特,蒙迪欧 2011款 致胜 2.3L 自动 豪华型 国,2011年8月,4.60万公里,国4,7.88,21.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.70万公里,国4,4.98,24.62万
福特,经典全顺 2010款 柴油 短轴 多功能 中顶 6座,2010年5月,8.76万公里,欧3,4.15,12.14万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年11月,6.70万公里,国4,5.48,24.94万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型导航版,2010年11月,5.20万公里,国4,6.88,24.94万
福特,新世代全顺 2013款 柴油 7座短轴 中低顶 豪华（国3）,2014年10月,3.00万公里,国3,13.98,20.68万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年11月,5.20万公里,国4,6.5,21.69万
福特,蒙迪欧 2010款 致胜 2.3L 豪华型,2010年11月,5.20万公里,国4,6.5,21.69万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.80万公里,国4,4.88,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年9月,6.89万公里,国4,5.38,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.80万公里,国4,4.95,24.62万
福特,蒙迪欧 2010款 致胜 2.3L 至尊型,2010年10月,5.30万公里,国4,6.38,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年11月,6.83万公里,国4,5.4,24.94万
福特,蒙迪欧 2010款 致胜 2.3L 时尚型,2010年11月,5.30万公里,国4,5.98,19.52万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年11月,6.80万公里,国4,4.99,24.62万
福特,新世代全顺 2010款 柴油 长轴 多功能 中顶 6座,2010年3月,9.20万公里,国3,8.55,20.05万
福特,蒙迪欧 2010款 致胜 2.3L 至尊型,2010年1月,6.00万公里,国4,5.7,24.62万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2009年11月,6.20万公里,国4,5.98,24.62万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2009年6月,6.58万公里,国4,5.58,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年6月,7.38万公里,国4,5.38,24.62万
福特,经典全顺 2006款 柴油 长轴多功能型 中顶,2009年5月,9.30万公里,欧3,5.75,暂无
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年8月,7.36万公里,国4,5.5,24.94万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型,2010年6月,5.90万公里,国4,10.8,24.29万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2009年8月,6.58万公里,国4,5.68,24.62万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型导航版,2010年5月,6.00万公里,国4,6.8,24.94万
福特,经典全顺 2010款 柴油 长轴 多功能 高顶 6座,2010年5月,8.72万公里,欧3,4.75,16.56万
福特,蒙迪欧 2008款 致胜 2.3L豪华运动型导航版,2009年6月,6.80万公里,国4,6.05,24.94万
福特,蒙迪欧 2010款 致胜 2.3L 手自一体豪华运动型导航版,2010年2月,6.20万公里,OBD,6.18,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2008年12月,7.20万公里,国4,5.12,24.94万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体至尊型,2008年10月,7.36万公里,国4,5.38,24.62万
福特,蒙迪欧 2010款 致胜 2.3L 豪华运动型,2010年3月,6.20万公里,国4,6.08,24.29万
福特,蒙迪欧 2008款 致胜 2.3L 手自一体豪华运动型导航版,2009年1月,7.20万公里,国4,5.75,24.94万
福特,福克斯 2012款 三厢 1.6L 手动 风尚型,2013年2月,3.96万公里,国4,5.8,14.43万
