ID,age,job,marital,default,returned,loan,coupon_used_in_last6_month,coupon_used_in_last_month,coupon_ind
12459,47,unemployed,single,no,no,no,1,0,0
12460,50,blue-collar,married,no,yes,no,3,1,0
12461,39,technician,married,no,yes,no,2,0,0
12462,31,management,single,no,yes,no,3,0,0
12463,52,blue-collar,married,no,yes,no,2,0,0
12464,37,blue-collar,married,no,yes,no,1,0,0
12465,39,self-employed,single,no,yes,no,1,0,0
12466,49,technician,married,no,yes,no,1,0,0
12467,49,technician,married,no,no,no,2,0,0
12468,39,services,married,no,yes,no,4,0,0
12469,43,blue-collar,married,yes,yes,no,1,0,0
12470,45,blue-collar,married,no,no,no,5,0,0
12471,30,blue-collar,single,no,yes,yes,2,0,0
12472,46,management,single,yes,no,no,1,0,0
12473,50,entrepreneur,divorced,no,no,no,5,0,0
12474,29,blue-collar,married,no,no,yes,4,0,0
12475,28,self-employed,single,no,no,no,3,0,0
12476,31,services,single,no,yes,no,2,2,0
12477,25,self-employed,single,no,yes,no,1,0,0
12478,41,management,married,no,yes,no,1,1,0
12479,48,admin.,married,no,yes,yes,2,0,0
12480,35,self-employed,married,no,no,no,4,0,0
12481,33,entrepreneur,married,no,yes,yes,3,0,0
12482,52,management,married,no,no,yes,2,0,0
12483,58,blue-collar,married,no,no,no,5,0,0
12484,43,technician,married,no,no,no,2,0,0
12485,57,unemployed,divorced,no,yes,no,1,1,0
12486,42,blue-collar,divorced,no,yes,yes,1,0,0
12487,58,self-employed,married,no,no,no,2,0,0
12488,59,entrepreneur,married,no,no,yes,7,0,0
12489,30,technician,divorced,no,yes,no,1,0,0
12490,32,blue-collar,married,no,yes,yes,4,0,0
12491,42,blue-collar,married,no,yes,no,1,0,0
12492,35,admin.,single,no,yes,no,1,0,0
12493,44,housemaid,married,no,no,yes,6,0,0
12494,41,blue-collar,married,yes,yes,yes,1,0,0
12495,28,blue-collar,single,no,yes,no,3,0,0
12496,36,blue-collar,married,no,yes,no,4,0,0
12497,27,blue-collar,single,yes,no,yes,2,2,0
12498,29,technician,single,no,yes,no,3,3,0
12499,29,admin.,divorced,no,no,yes,1,0,0
12500,42,blue-collar,married,no,yes,no,16,0,0
12501,32,blue-collar,married,no,yes,no,1,0,0
12502,31,entrepreneur,single,no,no,yes,2,2,0
12503,31,management,married,no,no,no,2,0,0
12504,35,admin.,married,no,yes,no,6,0,0
12505,33,blue-collar,married,no,yes,no,3,0,0
12506,31,management,single,no,yes,no,5,0,0
12507,29,management,single,no,yes,no,1,0,0
12508,53,admin.,married,no,yes,yes,1,0,0
12509,29,management,married,no,yes,no,1,0,0
12510,45,entrepreneur,married,no,no,no,1,0,0
12511,32,blue-collar,married,no,yes,no,2,0,0
12512,33,blue-collar,married,no,yes,no,2,0,0
12513,29,services,single,no,yes,yes,1,0,0
12514,50,technician,divorced,no,no,no,4,0,0
12515,52,technician,married,no,yes,no,1,1,0
12516,52,management,married,no,no,no,4,0,0
12517,43,blue-collar,single,no,no,no,3,0,0
12518,29,technician,married,no,no,no,1,0,0
12519,35,blue-collar,married,no,yes,no,1,0,0
12520,41,technician,married,no,yes,no,1,0,0
12521,32,admin.,single,no,no,no,1,0,0
12522,27,management,single,no,yes,no,1,0,0
12523,40,technician,married,no,no,no,1,1,0
12524,37,technician,married,no,yes,no,29,0,0
12525,46,blue-collar,married,no,yes,no,2,0,0
12526,40,management,single,no,yes,no,2,2,0
12527,32,unemployed,married,no,yes,no,1,0,0
12528,29,technician,single,no,yes,no,1,0,0
12529,40,management,divorced,no,yes,no,14,0,0
12530,52,technician,married,no,no,no,18,0,0
12531,25,services,married,no,yes,yes,1,0,0
12532,55,admin.,married,no,yes,no,2,0,0
12533,47,services,divorced,no,yes,yes,1,0,0
12534,59,management,married,no,no,no,2,0,0
12535,37,management,married,no,yes,no,3,3,0
12536,51,unemployed,married,no,no,no,2,0,0
12537,35,blue-collar,divorced,no,yes,no,1,0,0
12538,46,blue-collar,single,no,no,no,1,0,0
12539,31,management,married,no,yes,no,1,1,0
12540,54,technician,married,no,no,no,4,0,0
12541,27,admin.,single,no,no,yes,2,0,0
12542,31,services,single,no,no,no,1,0,0
12543,31,admin.,single,no,yes,yes,1,0,0
12544,22,student,single,no,no,no,5,0,0
12545,45,technician,married,no,yes,no,1,1,0
12546,28,student,single,no,no,no,1,0,0
12547,44,management,divorced,no,yes,no,2,2,0
12548,37,technician,married,no,no,no,1,1,0
12549,59,management,married,no,yes,yes,1,0,0
12550,45,admin.,married,no,no,yes,19,0,0
12551,38,unemployed,married,no,no,no,2,0,0
12552,48,management,married,no,no,no,3,0,0
12553,31,technician,single,no,no,no,1,0,0
12554,49,technician,married,no,yes,no,2,0,0
12555,48,blue-collar,married,no,yes,no,8,0,0
12556,39,admin.,divorced,no,yes,no,1,0,0
12557,36,admin.,married,no,yes,yes,2,0,0
12558,47,blue-collar,married,no,yes,no,6,2,0
12559,36,blue-collar,married,no,yes,yes,4,4,0
12560,27,admin.,single,no,yes,no,3,0,0
12561,41,technician,married,no,yes,yes,3,0,0
12562,39,blue-collar,married,no,yes,no,3,0,0
12563,33,entrepreneur,single,no,yes,no,3,1,0
12564,58,retired,married,no,no,no,1,0,0
12565,36,services,married,no,yes,no,1,0,0
12566,45,blue-collar,married,no,yes,no,2,0,0
12567,51,housemaid,divorced,no,yes,no,1,1,0
12568,55,management,divorced,no,no,no,1,0,0
12569,74,retired,married,no,no,no,2,0,0
12570,43,self-employed,married,no,no,no,1,0,0
12571,58,admin.,married,no,yes,yes,9,0,0
12572,27,services,single,no,yes,yes,1,0,0
12573,29,technician,single,no,no,no,7,0,0
12574,40,technician,married,no,yes,no,1,0,0
12575,36,admin.,single,no,no,no,1,0,0
12576,50,blue-collar,married,no,no,yes,2,0,0
12577,32,blue-collar,single,no,yes,no,2,0,0
12578,42,management,married,no,no,yes,1,0,0
12579,31,blue-collar,married,no,yes,no,1,0,0
12580,55,entrepreneur,married,no,no,no,13,0,0
12581,41,technician,divorced,no,no,no,4,0,0
12582,39,blue-collar,married,no,no,yes,5,0,0
12583,38,services,married,no,no,no,5,5,0
12584,28,technician,single,no,no,no,4,0,0
12585,26,management,single,no,no,no,1,0,0
12586,27,services,single,no,yes,no,2,0,0
12587,41,blue-collar,married,no,yes,no,23,0,0
12588,31,student,single,no,yes,no,2,0,0
12589,56,retired,married,no,no,no,2,0,0
12590,33,blue-collar,single,no,yes,no,4,0,0
12591,35,services,married,no,yes,yes,1,1,0
12592,43,technician,married,no,yes,no,2,1,0
12593,57,technician,married,no,yes,no,3,0,0
12594,42,self-employed,married,no,no,no,36,0,0
12595,39,blue-collar,married,no,yes,no,1,0,0
12596,31,blue-collar,single,no,yes,no,2,0,0
12597,40,blue-collar,divorced,no,yes,no,1,0,0
12598,22,student,single,no,yes,no,1,0,0
12599,60,services,married,no,yes,no,7,5,0
12600,38,blue-collar,married,no,yes,no,1,0,0
12601,29,blue-collar,married,no,yes,yes,4,0,0
12602,35,self-employed,married,no,no,yes,1,0,0
12603,35,management,single,no,yes,no,3,0,0
12604,84,retired,divorced,no,no,no,2,2,0
12605,58,retired,married,no,no,no,2,0,0
12606,49,unemployed,married,no,yes,no,2,0,0
12607,37,entrepreneur,married,no,yes,no,1,0,0
12608,47,admin.,married,no,no,yes,5,0,0
12609,55,self-employed,married,no,no,yes,3,0,0
12610,32,technician,single,yes,no,no,2,0,0
12611,37,blue-collar,married,no,no,no,1,0,0
12612,31,services,single,no,yes,no,2,0,0
12613,43,housemaid,married,no,no,no,2,0,0
12614,62,retired,married,no,yes,no,1,0,0
12615,32,entrepreneur,married,no,yes,yes,1,0,0
12616,34,admin.,married,no,yes,no,1,0,0
12617,25,admin.,married,no,yes,no,1,0,0
12618,47,admin.,married,no,yes,no,4,0,0
12619,30,housemaid,single,no,no,no,2,0,0
12620,41,blue-collar,married,no,yes,no,2,0,0
12621,53,blue-collar,divorced,no,no,no,1,0,0
12622,29,student,single,no,yes,no,1,0,0
12623,60,admin.,divorced,no,no,no,1,0,0
12624,45,blue-collar,married,no,yes,no,3,3,0
12625,36,services,married,no,yes,no,12,0,0
12626,42,admin.,married,no,no,no,3,0,0
12627,29,services,single,no,yes,no,1,0,0
12628,59,admin.,married,no,no,no,2,0,0
12629,36,management,single,no,no,no,5,0,0
12630,39,technician,married,no,yes,no,5,4,0
12631,32,admin.,married,no,no,no,1,0,0
12632,36,technician,married,no,no,no,6,0,0
12633,41,blue-collar,married,no,yes,no,6,0,0
12634,45,management,single,no,no,no,6,0,0
12635,45,management,single,no,no,yes,1,0,0
12636,43,technician,married,no,yes,no,2,0,0
12637,38,management,single,no,yes,no,2,0,0
12638,55,blue-collar,married,no,yes,no,4,0,0
12639,50,blue-collar,married,yes,yes,no,5,0,0
12640,37,management,single,no,yes,no,3,0,0
12641,33,technician,single,no,no,no,4,0,0
12642,31,admin.,single,no,no,no,1,0,0
12643,58,retired,married,no,no,no,2,0,0
12644,57,admin.,married,no,no,no,2,0,0
12645,57,services,married,no,yes,no,2,0,0
12646,30,management,married,no,yes,no,1,0,0
12647,48,admin.,married,no,yes,no,2,1,0
12648,46,management,single,no,no,no,6,0,0
12649,36,blue-collar,married,no,yes,no,3,0,0
12650,48,admin.,married,no,yes,no,3,0,0
12651,45,management,married,no,yes,no,1,0,0
12652,59,management,married,no,no,no,1,0,0
12653,23,management,single,no,yes,no,2,0,0
12654,35,services,married,no,no,no,7,0,0
12655,33,management,married,no,yes,no,1,1,0
12656,32,services,married,no,no,yes,2,0,0
12657,75,retired,divorced,no,no,no,1,0,0
12658,53,technician,married,no,no,no,2,0,0
12659,39,management,married,no,yes,yes,1,1,0
12660,42,technician,married,no,yes,no,4,0,0
12661,33,blue-collar,married,no,yes,yes,1,0,0
12662,45,admin.,married,no,no,no,5,3,0
12663,32,services,single,no,yes,yes,1,0,0
12664,47,blue-collar,married,no,yes,yes,1,0,0
12665,52,technician,married,no,no,no,7,0,0
12666,49,services,married,no,yes,no,1,0,0
12667,50,services,married,no,no,yes,4,0,0
12668,60,management,married,no,no,yes,1,0,0
12669,34,blue-collar,married,no,yes,no,1,0,0
12670,27,management,single,no,no,no,2,0,0
12671,29,blue-collar,married,no,no,no,1,1,0
12672,76,retired,married,no,no,no,2,0,0
12673,46,management,married,no,no,no,3,3,0
12674,51,technician,married,no,yes,no,1,0,0
12675,44,services,married,no,yes,no,1,1,0
12676,58,retired,married,no,no,no,2,0,0
12677,59,retired,married,no,yes,no,2,0,0
12678,50,self-employed,married,no,no,no,3,0,0
12679,35,technician,single,no,yes,no,8,0,0
12680,41,management,single,no,no,no,1,0,0
12681,33,admin.,married,no,yes,no,4,0,0
12682,35,management,single,no,yes,no,3,0,0
12683,37,blue-collar,married,no,yes,no,1,1,0
12684,30,admin.,single,no,no,no,1,0,0
12685,31,technician,divorced,no,yes,no,1,0,0
12686,58,technician,single,no,no,no,2,0,0
12687,42,admin.,married,no,no,no,2,0,0
12688,34,technician,divorced,no,no,no,14,0,0
12689,54,services,married,no,yes,no,2,0,0
12690,34,blue-collar,married,no,yes,yes,1,0,0
12691,30,technician,married,no,no,no,2,0,0
12692,40,technician,divorced,no,no,no,3,0,0
12693,60,management,married,no,yes,no,2,0,0
12694,32,admin.,single,no,no,no,2,0,0
12695,48,blue-collar,married,no,no,no,6,0,0
12696,29,services,married,no,yes,yes,2,0,0
12697,36,blue-collar,married,no,yes,no,2,0,0
12698,43,technician,married,no,no,no,2,0,0
12699,48,management,single,no,no,no,3,0,0
12700,53,entrepreneur,married,no,yes,no,1,0,0
12701,29,entrepreneur,single,no,yes,no,2,1,0
12702,44,management,married,no,no,no,2,0,0
12703,44,blue-collar,divorced,no,yes,yes,3,3,0
12704,28,services,married,no,yes,yes,1,0,0
12705,38,technician,married,no,no,no,6,0,0
12706,34,services,married,no,no,no,6,0,0
12707,49,blue-collar,married,no,yes,no,1,0,0
12708,44,technician,divorced,no,yes,no,1,1,0
12709,40,management,divorced,no,yes,no,1,0,0
12710,53,management,married,no,no,no,1,0,0
12711,33,blue-collar,married,no,yes,no,1,0,0
12712,26,blue-collar,married,no,yes,no,3,0,0
12713,38,technician,married,no,yes,no,1,0,0
12714,43,technician,married,no,yes,no,1,0,0
12715,32,technician,married,no,yes,no,1,1,0
12716,37,housemaid,married,no,yes,yes,9,0,0
12717,39,admin.,married,no,yes,no,6,0,0
12718,44,services,single,no,yes,no,1,0,0
12719,37,entrepreneur,single,no,yes,yes,2,0,0
12720,56,management,married,no,yes,no,1,0,0
12721,49,entrepreneur,divorced,no,no,no,1,0,0
12722,51,services,divorced,no,yes,yes,2,0,0
12723,34,admin.,single,no,no,no,1,1,0
12724,46,blue-collar,married,no,yes,no,1,0,0
12725,32,management,single,no,no,no,3,0,0
12726,59,retired,married,no,no,no,8,0,0
12727,33,technician,divorced,no,yes,no,2,0,0
12728,34,admin.,married,no,yes,no,1,0,0
12729,60,retired,married,no,no,no,2,0,0
12730,30,services,single,no,yes,no,2,0,0
12731,45,management,married,no,no,no,2,0,0
12732,33,technician,single,no,yes,no,1,0,0
12733,41,management,married,no,yes,no,1,0,0
12734,32,services,single,no,yes,no,1,0,0
12735,34,admin.,married,no,yes,yes,3,3,0
12736,30,housemaid,married,no,yes,yes,3,0,0
12737,30,admin.,married,no,yes,no,2,0,0
12738,40,technician,married,no,no,yes,1,0,0
12739,31,admin.,married,no,no,no,1,0,0
12740,52,housemaid,married,no,no,no,1,0,0
12741,86,retired,divorced,no,no,no,1,0,0
12742,48,management,single,no,no,yes,1,0,0
12743,34,self-employed,married,no,yes,no,4,0,0
12744,32,management,single,no,yes,no,2,1,0
12745,44,housemaid,married,no,no,no,2,0,0
12746,32,technician,single,no,yes,no,3,0,0
12747,47,admin.,single,no,no,no,2,0,0
12748,46,admin.,divorced,no,yes,no,4,4,0
12749,73,retired,married,no,no,no,2,0,0
12750,31,management,single,no,yes,yes,6,0,0
12751,34,technician,single,no,no,no,1,0,0
12752,38,blue-collar,married,no,no,no,3,0,0
12753,46,entrepreneur,married,no,no,no,4,0,0
12754,39,management,married,no,yes,no,1,0,0
12755,45,management,single,no,no,no,2,0,0
12756,46,management,single,no,yes,no,6,0,0
12757,40,retired,married,no,yes,no,3,0,0
12758,47,technician,married,no,no,no,1,1,0
12759,54,blue-collar,married,no,yes,no,8,0,0
12760,39,services,married,no,yes,yes,3,0,0
12761,31,management,married,no,yes,no,1,0,0
12762,45,self-employed,married,no,no,no,4,0,0
12763,58,unknown,married,no,no,no,4,0,0
12764,45,blue-collar,divorced,no,yes,no,2,0,0
12765,53,technician,married,no,yes,no,1,1,0
12766,34,entrepreneur,married,no,yes,yes,8,0,0
12767,29,services,married,no,yes,no,11,0,0
12768,35,blue-collar,single,no,yes,no,1,0,0
12769,58,management,married,no,yes,no,1,0,0
12770,36,blue-collar,married,no,no,no,1,0,0
12771,28,blue-collar,married,no,yes,no,7,0,0
12772,45,blue-collar,married,no,no,yes,2,0,0
12773,38,management,married,no,yes,no,1,0,0
12774,73,retired,married,no,no,no,4,1,0
12775,36,admin.,divorced,no,no,no,2,1,0
12776,29,entrepreneur,divorced,no,no,no,2,0,0
12777,58,housemaid,married,no,yes,no,1,0,0
12778,34,admin.,married,no,no,no,2,0,0
12779,31,technician,single,no,no,no,2,0,0
12780,55,retired,married,no,yes,no,1,1,0
12781,75,retired,divorced,no,no,no,1,1,0
12782,50,management,single,no,no,no,4,0,0
12783,44,admin.,divorced,no,yes,no,3,0,0
12784,40,technician,single,yes,no,yes,1,1,0
12785,31,admin.,single,no,yes,no,2,2,0
12786,38,technician,married,no,yes,yes,4,0,0
12787,51,blue-collar,married,no,yes,no,1,0,0
12788,33,management,single,no,yes,no,3,0,0
12789,47,admin.,married,no,no,no,3,0,0
12790,54,entrepreneur,married,no,yes,yes,1,0,0
12791,35,services,divorced,no,yes,no,1,1,0
12792,41,blue-collar,married,no,yes,no,1,0,0
12793,26,blue-collar,single,no,no,no,1,0,0
12794,26,blue-collar,single,no,yes,no,2,2,0
12795,35,management,single,no,yes,no,5,0,0
12796,53,technician,single,no,yes,no,1,0,0
12797,52,management,married,no,no,no,1,0,0
12798,40,technician,married,yes,no,no,3,0,0
12799,46,housemaid,single,no,no,no,3,0,0
12800,32,technician,single,no,yes,yes,1,1,0
12801,35,management,married,no,no,yes,2,0,0
12802,40,management,married,no,yes,no,2,0,0
12803,40,technician,married,no,yes,no,1,1,0
12804,36,technician,married,no,yes,no,2,0,0
12805,24,services,single,no,yes,yes,1,0,0
12806,33,management,single,no,yes,yes,12,0,0
12807,47,technician,single,no,no,no,2,0,0
12808,62,retired,married,no,no,no,1,0,0
12809,19,student,single,no,no,no,1,0,0
12810,48,blue-collar,divorced,no,yes,no,5,0,0
12811,59,retired,married,no,no,no,1,0,0
12812,57,retired,married,no,yes,no,2,2,0
12813,30,management,single,no,no,no,2,0,0
12814,45,management,single,no,no,no,3,0,0
12815,33,services,married,no,yes,yes,2,2,0
12816,51,technician,married,no,yes,no,6,0,0
12817,42,technician,single,yes,no,yes,4,0,0
12818,31,technician,single,no,yes,no,1,0,0
12819,30,management,single,no,no,no,1,0,0
12820,41,management,single,no,yes,no,2,0,0
12821,29,student,single,no,yes,no,2,0,0
12822,31,services,single,no,no,no,2,0,0
12823,31,management,single,no,no,no,2,0,0
12824,40,management,married,no,no,no,5,0,0
12825,57,retired,married,no,no,no,4,0,0
12826,41,blue-collar,married,no,no,no,2,0,0
12827,35,services,divorced,no,no,no,1,0,0
12828,50,technician,married,no,no,no,1,0,0
12829,52,services,married,no,no,no,4,0,0
12830,44,services,married,no,no,no,1,0,0
12831,38,management,single,no,yes,no,3,0,0
12832,32,technician,single,no,no,no,2,0,0
12833,38,blue-collar,married,no,no,no,1,0,0
12834,40,services,married,no,yes,yes,2,2,0
12835,38,self-employed,single,no,yes,no,1,0,0
12836,52,self-employed,married,no,yes,yes,2,2,0
12837,39,admin.,married,no,yes,no,2,0,0
12838,48,management,divorced,no,no,no,1,0,0
12839,28,technician,married,no,yes,no,3,3,0
12840,36,unemployed,single,no,no,no,2,0,0
12841,53,services,married,no,no,yes,1,0,0
12842,58,unemployed,divorced,no,no,no,2,0,0
12843,57,management,married,no,yes,no,2,1,0
12844,34,management,married,no,no,no,5,0,0
12845,32,admin.,single,no,yes,no,6,0,0
12846,36,admin.,single,no,yes,no,2,0,0
12847,42,management,married,no,yes,no,5,0,0
12848,27,blue-collar,single,no,yes,yes,1,0,0
12849,32,blue-collar,divorced,no,yes,no,2,0,0
12850,29,technician,single,no,no,no,1,0,0
12851,39,blue-collar,married,no,no,no,3,0,0
12852,44,blue-collar,married,no,yes,no,1,1,0
12853,31,management,married,no,yes,no,6,0,0
12854,39,services,married,no,yes,no,2,2,0
12855,40,blue-collar,married,no,yes,no,1,0,0
12856,35,technician,single,no,no,no,5,5,0
12857,30,management,single,no,yes,yes,1,1,0
12858,46,services,married,no,no,no,2,0,0
12859,46,blue-collar,married,no,no,no,5,0,0
12860,28,technician,single,no,no,no,8,0,0
12861,31,self-employed,single,no,no,yes,3,0,0
12862,34,services,married,no,yes,no,1,0,0
12863,50,blue-collar,divorced,no,no,no,3,0,0
12864,44,management,married,no,no,no,1,0,0
12865,35,technician,single,yes,no,no,2,0,0
12866,51,self-employed,married,no,yes,no,4,0,0
12867,41,management,married,no,no,no,1,0,0
12868,42,blue-collar,single,no,yes,no,1,0,0
12869,34,management,married,no,no,no,5,0,0
12870,36,blue-collar,married,no,yes,no,2,0,0
12871,55,management,married,no,yes,yes,2,0,0
12872,46,blue-collar,married,no,yes,no,11,0,0
12873,38,blue-collar,single,no,yes,no,1,0,0
12874,36,blue-collar,married,no,yes,no,4,0,0
12875,39,management,married,no,no,no,4,0,0
12876,42,blue-collar,married,no,yes,yes,1,0,0
12877,59,technician,married,no,no,no,4,0,0
12878,39,admin.,married,no,yes,no,1,1,0
12879,43,blue-collar,married,no,yes,no,1,1,0
12880,44,technician,married,no,no,yes,3,0,0
12881,52,blue-collar,single,no,yes,no,1,0,0
12882,52,management,married,no,no,yes,3,0,0
12883,37,management,married,no,no,no,15,0,0
12884,47,blue-collar,married,no,yes,no,2,0,0
12885,52,housemaid,married,no,no,no,2,0,0
12886,44,services,married,no,yes,no,3,0,0
12887,48,blue-collar,married,no,yes,no,3,0,0
12888,34,entrepreneur,married,no,yes,yes,2,0,0
12889,52,management,married,no,no,no,2,0,0
12890,33,management,single,no,no,no,5,0,0
12891,32,technician,single,no,yes,yes,5,0,0
12892,32,technician,married,no,yes,no,1,0,0
12893,48,unemployed,single,no,yes,no,2,0,0
12894,49,self-employed,single,no,yes,no,1,0,0
12895,32,management,married,no,yes,no,3,0,0
12896,31,management,married,no,no,no,6,0,0
12897,42,management,married,no,no,no,2,2,0
12898,40,blue-collar,single,no,yes,no,1,0,0
12899,57,blue-collar,married,no,no,no,3,0,0
12900,43,entrepreneur,single,no,no,yes,4,4,0
12901,33,management,married,no,yes,no,3,0,0
12902,59,entrepreneur,divorced,no,no,no,2,0,0
12903,48,services,divorced,no,no,yes,2,0,0
12904,44,admin.,married,no,yes,no,1,0,0
12905,47,management,divorced,no,yes,yes,1,0,0
12906,29,admin.,single,no,yes,no,4,1,0
12907,30,management,married,no,yes,no,1,0,0
12908,23,admin.,married,no,yes,no,1,0,0
12909,25,blue-collar,single,no,yes,no,3,0,0
12910,47,student,single,no,no,no,8,0,0
12911,25,services,single,no,yes,no,3,0,0
12912,47,technician,married,no,yes,no,3,2,0
12913,37,blue-collar,single,no,yes,no,1,0,0
12914,39,blue-collar,married,no,no,no,1,0,0
12915,39,technician,married,no,yes,no,4,0,0
12916,58,blue-collar,married,no,yes,no,4,0,0
